Date,Symbol,Open,High,Low,Close,Volume
2015-06-08,AAPL,128.899994,129.21000700000002,126.830002,127.800003,52674800
2015-06-09,AAPL,126.699997,128.080002,125.620003,127.419998,56075400
2015-06-10,AAPL,127.919998,129.339996,127.849998,128.880005,39087300
2015-06-11,AAPL,129.179993,130.179993,128.479996,128.589996,35390900
2015-06-12,AAPL,128.190002,128.330002,127.110001,127.169998,36886200
2015-06-15,AAPL,126.099998,127.239998,125.709999,126.919998,43988900
2015-06-16,AAPL,127.029999,127.849998,126.370003,127.599998,31494100
2015-06-17,AAPL,127.720001,127.879997,126.739998,127.300003,32918100
2015-06-18,AAPL,127.230003,128.309998,127.220001,127.879997,35407200
2015-06-19,AAPL,127.709999,127.82,126.400002,126.599998,54716900
2015-06-22,AAPL,127.489998,128.059998,127.080002,127.610001,34039300
2015-06-23,AAPL,127.480003,127.610001,126.879997,127.029999,30268900
2015-06-24,AAPL,127.209999,129.800003,127.120003,128.110001,55280900
2015-06-25,AAPL,128.860001,129.199997,127.5,127.5,31938100
2015-06-26,AAPL,127.669998,127.989998,126.510002,126.75,44066800
2015-06-29,AAPL,125.459999,126.470001,124.480003,124.529999,49161400
2015-06-30,AAPL,125.57,126.120003,124.860001,125.43,44370700
2015-07-01,AAPL,126.900002,126.940002,125.989998,126.599998,30238800
2015-07-02,AAPL,126.43,126.690002,125.769997,126.440002,27211000
2015-07-06,AAPL,124.940002,126.230003,124.849998,126.0,28060400
2015-07-07,AAPL,125.889999,126.150002,123.769997,125.690002,46946800
2015-07-08,AAPL,124.480003,124.639999,122.540001,122.57,60761600
2015-07-09,AAPL,123.849998,124.059998,119.220001,120.07,77821600
2015-07-10,AAPL,121.940002,123.849998,121.209999,123.279999,61354500
2015-07-13,AAPL,125.029999,125.760002,124.32,125.660004,41440500
2015-07-14,AAPL,126.040001,126.370003,125.040001,125.610001,31768100
2015-07-15,AAPL,125.720001,127.150002,125.580002,126.82,33649200
2015-07-16,AAPL,127.739998,128.570007,127.349998,128.509995,36222400
2015-07-17,AAPL,129.080002,129.619995,128.309998,129.619995,46164700
2015-07-20,AAPL,130.970001,132.970001,130.699997,132.070007,58900200
2015-07-21,AAPL,132.850006,132.919998,130.320007,130.75,76756400
2015-07-22,AAPL,121.989998,125.5,121.989998,125.220001,115450600
2015-07-23,AAPL,126.199997,127.089996,125.059998,125.160004,50999500
2015-07-24,AAPL,125.32,125.739998,123.900002,124.5,42162300
2015-07-27,AAPL,123.089996,123.610001,122.120003,122.769997,44455500
2015-07-28,AAPL,123.379997,123.910004,122.550003,123.379997,33618100
2015-07-29,AAPL,123.150002,123.5,122.269997,122.989998,37011700
2015-07-30,AAPL,122.32,122.57,121.709999,122.370003,33628300
2015-07-31,AAPL,122.599998,122.639999,120.910004,121.300003,42885000
2015-08-03,AAPL,121.5,122.57,117.519997,118.440002,69976000
2015-08-04,AAPL,117.419998,117.699997,113.25,114.639999,124138600
2015-08-05,AAPL,112.949997,117.440002,112.099998,115.400002,99312600
2015-08-06,AAPL,115.970001,116.5,114.120003,115.129997,52903000
2015-08-07,AAPL,114.580002,116.25,114.5,115.519997,38670400
2015-08-10,AAPL,116.529999,119.989998,116.529999,119.720001,54951600
2015-08-11,AAPL,117.809998,118.18,113.330002,113.489998,97082800
2015-08-12,AAPL,112.529999,115.419998,109.629997,115.239998,101217500
2015-08-13,AAPL,116.040001,116.400002,114.540001,115.150002,48535800
2015-08-14,AAPL,114.32,116.309998,114.010002,115.959999,42929500
2015-08-17,AAPL,116.040001,117.650002,115.5,117.160004,40884700
2015-08-18,AAPL,116.43,117.440002,116.010002,116.5,34560700
2015-08-19,AAPL,116.099998,116.519997,114.68,115.010002,47445700
2015-08-20,AAPL,114.080002,114.349998,111.629997,112.650002,68501600
2015-08-21,AAPL,110.43,111.900002,105.650002,105.760002,128275500
2015-08-24,AAPL,94.870003,108.800003,92.0,103.120003,162206300
2015-08-25,AAPL,111.110001,111.110001,103.5,103.739998,103601600
2015-08-26,AAPL,107.089996,109.889999,105.050003,109.690002,96774600
2015-08-27,AAPL,112.230003,113.239998,110.019997,112.919998,84616100
2015-08-28,AAPL,112.169998,113.309998,111.540001,113.290001,53164400
2015-08-31,AAPL,112.029999,114.529999,112.0,112.760002,56229300
2015-09-01,AAPL,110.150002,111.879997,107.360001,107.720001,76845900
2015-09-02,AAPL,110.230003,112.339996,109.129997,112.339996,61888800
2015-09-03,AAPL,112.489998,112.779999,110.040001,110.370003,53233900
2015-09-04,AAPL,108.970001,110.449997,108.510002,109.269997,49996300
2015-09-08,AAPL,111.75,112.559998,110.32,112.309998,54843600
2015-09-09,AAPL,113.760002,114.019997,109.769997,110.150002,85010800
2015-09-10,AAPL,110.269997,113.279999,109.900002,112.57,62892800
2015-09-11,AAPL,111.790001,114.209999,111.760002,114.209999,49915500
2015-09-14,AAPL,116.580002,116.889999,114.860001,115.309998,58363400
2015-09-15,AAPL,115.93,116.529999,114.419998,116.279999,43341200
2015-09-16,AAPL,116.25,116.540001,115.440002,116.410004,37173500
2015-09-17,AAPL,115.660004,116.489998,113.720001,113.919998,64112600
2015-09-18,AAPL,112.209999,114.300003,111.870003,113.449997,74285300
2015-09-21,AAPL,113.669998,115.370003,113.660004,115.209999,50222000
2015-09-22,AAPL,113.379997,114.18,112.519997,113.400002,50346200
2015-09-23,AAPL,113.629997,114.720001,113.300003,114.32,35756700
2015-09-24,AAPL,113.25,115.5,112.370003,115.0,50219500
2015-09-25,AAPL,116.440002,116.690002,114.019997,114.709999,56151900
2015-09-28,AAPL,113.849998,114.57,112.440002,112.440002,52109000
2015-09-29,AAPL,112.830002,113.510002,107.860001,109.059998,73365400
2015-09-30,AAPL,110.169998,111.540001,108.730003,110.300003,66473000
2015-10-01,AAPL,109.07,109.620003,107.309998,109.580002,63929100
2015-10-02,AAPL,108.010002,111.010002,107.550003,110.379997,58019800
2015-10-05,AAPL,109.879997,111.370003,109.07,110.779999,52064700
2015-10-06,AAPL,110.629997,111.739998,109.769997,111.309998,48196800
2015-10-07,AAPL,111.739998,111.769997,109.410004,110.779999,46765600
2015-10-08,AAPL,110.190002,110.190002,108.209999,109.5,61979600
2015-10-09,AAPL,110.0,112.279999,109.489998,112.120003,52766100
2015-10-12,AAPL,112.730003,112.75,111.440002,111.599998,30467200
2015-10-13,AAPL,110.82,112.449997,110.68,111.790001,33049300
2015-10-14,AAPL,111.290001,111.519997,109.559998,110.209999,44462400
2015-10-15,AAPL,110.93,112.099998,110.489998,111.860001,37673500
2015-10-16,AAPL,111.779999,112.0,110.529999,111.040001,39232600
2015-10-19,AAPL,110.800003,111.75,110.110001,111.730003,29759200
2015-10-20,AAPL,111.339996,114.169998,110.82,113.769997,48778800
2015-10-21,AAPL,114.0,115.580002,113.699997,113.760002,41795200
2015-10-22,AAPL,114.330002,115.5,114.099998,115.5,41654100
2015-10-23,AAPL,116.699997,119.230003,116.330002,119.080002,59366900
2015-10-26,AAPL,118.080002,118.129997,114.919998,115.279999,66333800
2015-10-27,AAPL,115.400002,116.540001,113.989998,114.550003,69884400
2015-10-28,AAPL,116.93,119.300003,116.059998,119.269997,85551400
2015-10-29,AAPL,118.699997,120.690002,118.269997,120.529999,51227300
2015-10-30,AAPL,120.989998,121.220001,119.449997,119.5,49365300
2015-11-02,AAPL,120.800003,121.360001,119.610001,121.18,32203300
2015-11-03,AAPL,120.790001,123.489998,120.699997,122.57,45519000
2015-11-04,AAPL,123.129997,123.82,121.620003,122.0,44886100
2015-11-05,AAPL,121.849998,122.690002,120.18,120.919998,39552700
2015-11-06,AAPL,121.110001,121.809998,120.620003,121.059998,33042300
2015-11-09,AAPL,120.959999,121.809998,120.050003,120.57,33871400
2015-11-10,AAPL,116.900002,118.07,116.059998,116.769997,59127900
2015-11-11,AAPL,116.370003,117.419998,115.209999,116.110001,45218000
2015-11-12,AAPL,116.260002,116.82,115.650002,115.720001,32525600
2015-11-13,AAPL,115.199997,115.57,112.269997,112.339996,45812400
2015-11-16,AAPL,111.379997,114.239998,111.0,114.18,38106700
2015-11-17,AAPL,114.919998,115.050003,113.32,113.690002,27616900
2015-11-18,AAPL,115.760002,117.489998,115.5,117.290001,46674700
2015-11-19,AAPL,117.639999,119.75,116.760002,118.779999,43295800
2015-11-20,AAPL,119.199997,119.919998,118.849998,119.300003,34287100
2015-11-23,AAPL,119.269997,119.730003,117.339996,117.75,32482500
2015-11-24,AAPL,117.330002,119.349998,117.120003,118.879997,42803200
2015-11-25,AAPL,119.209999,119.230003,117.919998,118.029999,21388300
2015-11-27,AAPL,118.290001,118.410004,117.599998,117.809998,13046400
2015-11-30,AAPL,117.989998,119.410004,117.75,118.300003,39180300
2015-12-01,AAPL,118.75,118.809998,116.860001,117.339996,34852400
2015-12-02,AAPL,117.339996,118.110001,116.080002,116.279999,33386600
2015-12-03,AAPL,116.550003,116.790001,114.220001,115.199997,41569500
2015-12-04,AAPL,115.290001,119.25,115.110001,119.029999,57777000
2015-12-07,AAPL,118.980003,119.860001,117.809998,118.279999,32084200
2015-12-08,AAPL,117.519997,118.599998,116.860001,118.230003,34309500
2015-12-09,AAPL,117.639999,117.690002,115.080002,115.620003,46361400
2015-12-10,AAPL,116.040001,116.940002,115.510002,116.169998,29104200
2015-12-11,AAPL,115.190002,115.389999,112.849998,113.18,46886200
2015-12-14,AAPL,112.18,112.68,109.790001,112.480003,64318700
2015-12-15,AAPL,111.940002,112.800003,110.349998,110.489998,53323100
2015-12-16,AAPL,111.07,111.989998,108.800003,111.339996,56238500
2015-12-17,AAPL,112.019997,112.25,108.980003,108.980003,44772800
2015-12-18,AAPL,108.910004,109.519997,105.809998,106.029999,96453300
2015-12-21,AAPL,107.279999,107.370003,105.57,107.330002,47590600
2015-12-22,AAPL,107.400002,107.720001,106.449997,107.230003,32789400
2015-12-23,AAPL,107.269997,108.849998,107.199997,108.610001,32657400
2015-12-24,AAPL,109.0,109.0,107.949997,108.029999,13570400
2015-12-28,AAPL,107.589996,107.690002,106.18,106.82,26704200
2015-12-29,AAPL,106.959999,109.43,106.860001,108.739998,30931200
2015-12-30,AAPL,108.580002,108.699997,107.18,107.32,25213800
2015-12-31,AAPL,107.010002,107.029999,104.82,105.260002,40635300
2016-01-04,AAPL,102.610001,105.370003,102.0,105.349998,67649400
2016-01-05,AAPL,105.75,105.849998,102.410004,102.709999,55791000
2016-01-06,AAPL,100.559998,102.370003,99.870003,100.699997,68457400
2016-01-07,AAPL,98.68,100.129997,96.43,96.449997,81094400
2016-01-08,AAPL,98.550003,99.110001,96.760002,96.959999,70798000
2016-01-11,AAPL,98.970001,99.059998,97.339996,98.529999,49739400
2016-01-12,AAPL,100.550003,100.690002,98.839996,99.959999,49154200
2016-01-13,AAPL,100.32,101.190002,97.300003,97.389999,62439600
2016-01-14,AAPL,97.959999,100.480003,95.739998,99.519997,63170100
2016-01-15,AAPL,96.199997,97.709999,95.360001,97.129997,79010000
2016-01-19,AAPL,98.410004,98.650002,95.5,96.660004,53087700
2016-01-20,AAPL,95.099998,98.190002,93.419998,96.790001,72334400
2016-01-21,AAPL,97.059998,97.879997,94.940002,96.300003,52161500
2016-01-22,AAPL,98.629997,101.459999,98.370003,101.419998,65800500
2016-01-25,AAPL,101.519997,101.529999,99.209999,99.440002,51794500
2016-01-26,AAPL,99.93,100.879997,98.07,99.989998,75077000
2016-01-27,AAPL,96.040001,96.629997,93.339996,93.419998,133369700
2016-01-28,AAPL,93.790001,94.519997,92.389999,94.089996,55678800
2016-01-29,AAPL,94.790001,97.339996,94.349998,97.339996,64416500
2016-02-01,AAPL,96.470001,96.709999,95.400002,96.43,40943500
2016-02-02,AAPL,95.419998,96.040001,94.279999,94.480003,37357200
2016-02-03,AAPL,95.0,96.839996,94.080002,96.349998,45964300
2016-02-04,AAPL,95.860001,97.330002,95.190002,96.599998,46471700
2016-02-05,AAPL,96.519997,96.919998,93.690002,94.019997,46418100
2016-02-08,AAPL,93.129997,95.699997,93.040001,95.010002,54021400
2016-02-09,AAPL,94.290001,95.940002,93.93,94.989998,44331200
2016-02-10,AAPL,95.919998,96.349998,94.099998,94.269997,42343600
2016-02-11,AAPL,93.790001,94.720001,92.589996,93.699997,50074700
2016-02-12,AAPL,94.190002,94.5,93.010002,93.989998,40351400
2016-02-16,AAPL,95.019997,96.849998,94.610001,96.639999,49057900
2016-02-17,AAPL,96.669998,98.209999,96.150002,98.120003,44863200
2016-02-18,AAPL,98.839996,98.889999,96.089996,96.260002,39021000
2016-02-19,AAPL,96.0,96.760002,95.800003,96.040001,35374200
2016-02-22,AAPL,96.309998,96.900002,95.919998,96.879997,34280800
2016-02-23,AAPL,96.400002,96.5,94.550003,94.690002,31942600
2016-02-24,AAPL,93.980003,96.379997,93.32,96.099998,36255700
2016-02-25,AAPL,96.050003,96.760002,95.25,96.760002,27582700
2016-02-26,AAPL,97.199997,98.019997,96.580002,96.910004,28991100
2016-02-29,AAPL,96.860001,98.230003,96.650002,96.690002,35216300
2016-03-01,AAPL,97.650002,100.769997,97.419998,100.529999,50407100
2016-03-02,AAPL,100.510002,100.889999,99.639999,100.75,33169600
2016-03-03,AAPL,100.580002,101.709999,100.449997,101.5,36955700
2016-03-04,AAPL,102.370003,103.75,101.370003,103.010002,46055100
2016-03-07,AAPL,102.389999,102.830002,100.959999,101.870003,35828900
2016-03-08,AAPL,100.779999,101.760002,100.400002,101.029999,31561900
2016-03-09,AAPL,101.309998,101.580002,100.269997,101.120003,27201700
2016-03-10,AAPL,101.410004,102.239998,100.150002,101.169998,33513600
2016-03-11,AAPL,102.239998,102.279999,101.5,102.260002,27408200
2016-03-14,AAPL,101.910004,102.910004,101.779999,102.519997,25076100
2016-03-15,AAPL,103.959999,105.18,103.849998,104.580002,40067700
2016-03-16,AAPL,104.610001,106.309998,104.589996,105.970001,38303500
2016-03-17,AAPL,105.519997,106.470001,104.959999,105.800003,34420700
2016-03-18,AAPL,106.339996,106.5,105.190002,105.919998,44205200
2016-03-21,AAPL,105.93,107.650002,105.139999,105.910004,35502700
2016-03-22,AAPL,105.25,107.290001,105.209999,106.720001,32444400
2016-03-23,AAPL,106.480003,107.07,105.900002,106.129997,25703500
2016-03-24,AAPL,105.470001,106.25,104.889999,105.669998,26133000
2016-03-28,AAPL,106.0,106.190002,105.059998,105.190002,19411400
2016-03-29,AAPL,104.889999,107.790001,104.879997,107.68,31190100
2016-03-30,AAPL,108.650002,110.419998,108.599998,109.559998,45601100
2016-03-31,AAPL,109.720001,109.900002,108.879997,108.989998,25888400
2016-04-01,AAPL,108.779999,110.0,108.199997,109.989998,25874000
2016-04-04,AAPL,110.419998,112.190002,110.269997,111.120003,37356200
2016-04-05,AAPL,109.510002,110.730003,109.419998,109.809998,26578700
2016-04-06,AAPL,110.230003,110.980003,109.199997,110.959999,26404100
2016-04-07,AAPL,109.949997,110.419998,108.120003,108.540001,31801900
2016-04-08,AAPL,108.910004,109.769997,108.169998,108.660004,23581700
2016-04-11,AAPL,108.970001,110.610001,108.830002,109.019997,29407500
2016-04-12,AAPL,109.339996,110.5,108.660004,110.440002,27232300
2016-04-13,AAPL,110.800003,112.339996,110.800003,112.040001,33257300
2016-04-14,AAPL,111.620003,112.389999,111.330002,112.099998,25473900
2016-04-15,AAPL,112.110001,112.300003,109.730003,109.849998,46939000
2016-04-18,AAPL,108.889999,108.949997,106.940002,107.480003,60834000
2016-04-19,AAPL,107.879997,108.0,106.230003,106.910004,32384900
2016-04-20,AAPL,106.639999,108.089996,106.059998,107.129997,30611000
2016-04-21,AAPL,106.93,106.93,105.519997,105.970001,31552500
2016-04-22,AAPL,105.010002,106.480003,104.620003,105.68,33683100
2016-04-25,AAPL,105.0,105.650002,104.510002,105.080002,28031600
2016-04-26,AAPL,103.910004,105.300003,103.910004,104.349998,56016200
2016-04-27,AAPL,96.0,98.709999,95.68,97.82,114602100
2016-04-28,AAPL,97.610001,97.879997,94.25,94.830002,82242700
2016-04-29,AAPL,93.989998,94.720001,92.510002,93.739998,68531500
2016-05-02,AAPL,93.970001,94.080002,92.400002,93.639999,48160100
2016-05-03,AAPL,94.199997,95.739998,93.68,95.18,56831300
2016-05-04,AAPL,95.199997,95.900002,93.82,94.190002,41025500
2016-05-05,AAPL,94.0,94.07,92.68,93.239998,35890500
2016-05-06,AAPL,93.370003,93.449997,91.849998,92.720001,43458200
2016-05-09,AAPL,93.0,93.769997,92.589996,92.790001,32936400
2016-05-10,AAPL,93.330002,93.57,92.110001,93.419998,33686800
2016-05-11,AAPL,93.480003,93.57,92.459999,92.510002,28719100
2016-05-12,AAPL,92.720001,92.779999,89.470001,90.339996,76314700
2016-05-13,AAPL,90.0,91.669998,90.0,90.519997,44392800
2016-05-16,AAPL,92.389999,94.389999,91.650002,93.879997,61259800
2016-05-17,AAPL,94.550003,94.699997,93.010002,93.489998,46916900
2016-05-18,AAPL,94.160004,95.209999,93.889999,94.559998,42062400
2016-05-19,AAPL,94.639999,94.639999,93.57,94.199997,30442100
2016-05-20,AAPL,94.639999,95.43,94.519997,95.220001,32026000
2016-05-23,AAPL,95.870003,97.190002,95.669998,96.43,38018600
2016-05-24,AAPL,97.220001,98.089996,96.839996,97.900002,35140200
2016-05-25,AAPL,98.669998,99.739998,98.110001,99.620003,38168800
2016-05-26,AAPL,99.68,100.730003,98.639999,100.410004,56331200
2016-05-27,AAPL,99.440002,100.470001,99.25,100.349998,36229500
2016-05-31,AAPL,99.599998,100.400002,98.82,99.860001,42307200
2016-06-01,AAPL,99.019997,99.540001,98.330002,98.459999,29173300
2016-06-02,AAPL,97.599998,97.839996,96.629997,97.720001,40191600
2016-06-03,AAPL,97.790001,98.269997,97.449997,97.919998,28062900
2016-06-06,AAPL,97.989998,101.889999,97.550003,98.629997,23292500
2016-06-07,AAPL,99.25,99.870003,98.959999,99.029999,22409500
2016-06-08,AAPL,99.019997,99.559998,98.68,98.940002,20848100
2016-06-09,AAPL,98.5,99.989998,98.459999,99.650002,26601400
2016-06-10,AAPL,98.529999,99.349998,98.480003,98.830002,31712900
2016-06-13,AAPL,98.690002,99.120003,97.099998,97.339996,38020500
2016-06-14,AAPL,97.32,98.480003,96.75,97.459999,31931900
2016-06-15,AAPL,97.82,98.410004,97.029999,97.139999,29445200
2016-06-16,AAPL,96.449997,97.75,96.07,97.550003,31326800
2016-06-17,AAPL,96.620003,96.650002,95.300003,95.330002,61008200
2016-06-20,AAPL,96.0,96.57,95.029999,95.099998,34411900
2016-06-21,AAPL,94.940002,96.349998,94.68,95.910004,35546400
2016-06-22,AAPL,96.25,96.889999,95.349998,95.550003,29219100
2016-06-23,AAPL,95.940002,96.290001,95.25,96.099998,32240200
2016-06-24,AAPL,92.910004,94.660004,92.650002,93.400002,75311400
2016-06-27,AAPL,93.0,93.050003,91.5,92.040001,45489600
2016-06-28,AAPL,92.900002,93.660004,92.139999,93.589996,40444900
2016-06-29,AAPL,93.970001,94.550003,93.629997,94.400002,36531000
2016-06-30,AAPL,94.440002,95.769997,94.300003,95.599998,35836400
2016-07-01,AAPL,95.489998,96.470001,95.330002,95.889999,26026500
2016-07-05,AAPL,95.389999,95.400002,94.459999,94.989998,27705200
2016-07-06,AAPL,94.599998,95.660004,94.370003,95.529999,30949100
2016-07-07,AAPL,95.699997,96.5,95.620003,95.940002,25139600
2016-07-08,AAPL,96.489998,96.889999,96.050003,96.68,28912100
2016-07-11,AAPL,96.75,97.650002,96.730003,96.980003,23794900
2016-07-12,AAPL,97.169998,97.699997,97.120003,97.419998,24167500
2016-07-13,AAPL,97.410004,97.669998,96.839996,96.870003,25892200
2016-07-14,AAPL,97.389999,98.989998,97.32,98.790001,38919000
2016-07-15,AAPL,98.919998,99.300003,98.5,98.779999,30137000
2016-07-18,AAPL,98.699997,100.129997,98.599998,99.830002,36493900
2016-07-19,AAPL,99.559998,100.0,99.339996,99.870003,23779900
2016-07-20,AAPL,100.0,100.459999,99.739998,99.959999,26276000
2016-07-21,AAPL,99.830002,101.0,99.129997,99.43,32702000
2016-07-22,AAPL,99.260002,99.300003,98.309998,98.660004,28313700
2016-07-25,AAPL,98.25,98.839996,96.919998,97.339996,40382900
2016-07-26,AAPL,96.82,97.970001,96.419998,96.669998,56239800
2016-07-27,AAPL,104.269997,104.349998,102.75,102.949997,92344800
2016-07-28,AAPL,102.830002,104.449997,102.82,104.339996,39869800
2016-07-29,AAPL,104.190002,104.550003,103.68,104.209999,27733700
2016-08-01,AAPL,104.410004,106.150002,104.410004,106.050003,38167900
2016-08-02,AAPL,106.050003,106.07,104.0,104.480003,33816600
2016-08-03,AAPL,104.809998,105.839996,104.769997,105.790001,30202600
2016-08-04,AAPL,105.580002,106.0,105.279999,105.870003,27408700
2016-08-05,AAPL,106.269997,107.650002,106.18,107.480003,40553400
2016-08-08,AAPL,107.519997,108.370003,107.160004,108.370003,28037200
2016-08-09,AAPL,108.230003,108.940002,108.010002,108.809998,26315200
2016-08-10,AAPL,108.709999,108.900002,107.760002,108.0,24008500
2016-08-11,AAPL,108.519997,108.93,107.849998,107.93,27484500
2016-08-12,AAPL,107.779999,108.440002,107.779999,108.18,18660400
2016-08-15,AAPL,108.139999,109.540001,108.080002,109.480003,25868200
2016-08-16,AAPL,109.629997,110.230003,109.209999,109.379997,33794400
2016-08-17,AAPL,109.099998,109.370003,108.339996,109.220001,25356000
2016-08-18,AAPL,109.230003,109.599998,109.019997,109.080002,21984700
2016-08-19,AAPL,108.769997,109.690002,108.360001,109.360001,25368100
2016-08-22,AAPL,108.860001,109.099998,107.849998,108.510002,25820200
2016-08-23,AAPL,108.589996,109.32,108.529999,108.849998,21257700
2016-08-24,AAPL,108.57,108.75,107.68,108.029999,23675100
2016-08-25,AAPL,107.389999,107.879997,106.68,107.57,25086200
2016-08-26,AAPL,107.410004,107.949997,106.309998,106.940002,27766300
2016-08-29,AAPL,106.620003,107.440002,106.290001,106.82,24970300
2016-08-30,AAPL,105.800003,106.5,105.5,106.0,24863900
2016-08-31,AAPL,105.660004,106.57,105.639999,106.099998,29662400
2016-09-01,AAPL,106.139999,106.800003,105.620003,106.730003,26701500
2016-09-02,AAPL,107.699997,108.0,106.82,107.730003,26802500
2016-09-06,AAPL,107.900002,108.300003,107.510002,107.699997,26880400
2016-09-07,AAPL,107.830002,108.760002,107.07,108.360001,42364300
2016-09-08,AAPL,107.25,107.269997,105.239998,105.519997,53002000
2016-09-09,AAPL,104.639999,105.720001,103.129997,103.129997,46557000
2016-09-12,AAPL,102.650002,105.720001,102.529999,105.440002,45292800
2016-09-13,AAPL,107.510002,108.790001,107.239998,107.949997,62176200
2016-09-14,AAPL,108.730003,113.029999,108.599998,111.769997,110888700
2016-09-15,AAPL,113.860001,115.730003,113.489998,115.57,89983600
2016-09-16,AAPL,115.120003,116.129997,114.040001,114.919998,79886900
2016-09-19,AAPL,115.190002,116.18,113.25,113.580002,47023000
2016-09-20,AAPL,113.050003,114.120003,112.510002,113.57,34514300
2016-09-21,AAPL,113.849998,113.989998,112.440002,113.550003,36003200
2016-09-22,AAPL,114.349998,114.940002,114.0,114.620003,31074000
2016-09-23,AAPL,114.419998,114.790001,111.550003,112.709999,52481200
2016-09-26,AAPL,111.639999,113.389999,111.550003,112.879997,29869400
2016-09-27,AAPL,113.0,113.18,112.339996,113.089996,24607400
2016-09-28,AAPL,113.690002,114.639999,113.43,113.949997,29641100
2016-09-29,AAPL,113.160004,113.800003,111.800003,112.18,35887000
2016-09-30,AAPL,112.459999,113.370003,111.800003,113.050003,36379100
2016-10-03,AAPL,112.709999,113.050003,112.279999,112.519997,21701800
2016-10-04,AAPL,113.059998,114.309998,112.629997,113.0,29736800
2016-10-05,AAPL,113.400002,113.660004,112.690002,113.050003,21453100
2016-10-06,AAPL,113.699997,114.339996,113.129997,113.889999,28779300
2016-10-07,AAPL,114.309998,114.559998,113.510002,114.059998,24358400
2016-10-10,AAPL,115.019997,116.75,114.720001,116.050003,36236000
2016-10-11,AAPL,117.699997,118.690002,116.199997,116.300003,64041000
2016-10-12,AAPL,117.349998,117.980003,116.75,117.339996,37586800
2016-10-13,AAPL,116.790001,117.440002,115.720001,116.980003,35192400
2016-10-14,AAPL,117.879997,118.169998,117.129997,117.629997,35652200
2016-10-17,AAPL,117.330002,117.839996,116.779999,117.550003,23624900
2016-10-18,AAPL,118.18,118.209999,117.449997,117.470001,24553500
2016-10-19,AAPL,117.25,117.760002,113.800003,117.120003,20034600
2016-10-20,AAPL,116.860001,117.379997,116.330002,117.059998,24125800
2016-10-21,AAPL,116.809998,116.910004,116.279999,116.599998,23192700
2016-10-24,AAPL,117.099998,117.739998,117.0,117.650002,23538700
2016-10-25,AAPL,117.949997,118.360001,117.309998,118.25,48129000
2016-10-26,AAPL,114.309998,115.699997,113.309998,115.589996,66134200
2016-10-27,AAPL,115.389999,115.860001,114.099998,114.480003,34562000
2016-10-28,AAPL,113.870003,115.209999,113.449997,113.720001,37861700
2016-10-31,AAPL,113.650002,114.230003,113.199997,113.540001,26419400
2016-11-01,AAPL,113.459999,113.769997,110.529999,111.489998,43825800
2016-11-02,AAPL,111.400002,112.349998,111.230003,111.589996,28331700
2016-11-03,AAPL,110.980003,111.459999,109.550003,109.830002,26932600
2016-11-04,AAPL,108.529999,110.25,108.110001,108.839996,30837000
2016-11-07,AAPL,110.080002,110.510002,109.459999,110.410004,32560000
2016-11-08,AAPL,110.309998,111.720001,109.699997,111.059998,24054500
2016-11-09,AAPL,109.879997,111.32,108.050003,110.879997,59176400
2016-11-10,AAPL,111.089996,111.089996,105.830002,107.790001,57134500
2016-11-11,AAPL,107.120003,108.870003,106.550003,108.43,34094100
2016-11-14,AAPL,107.709999,107.809998,104.080002,105.709999,51175500
2016-11-15,AAPL,106.57,107.68,106.160004,107.110001,32264500
2016-11-16,AAPL,106.699997,110.230003,106.599998,109.989998,58840500
2016-11-17,AAPL,109.809998,110.349998,108.830002,109.949997,27632000
2016-11-18,AAPL,109.720001,110.540001,109.660004,110.059998,28428900
2016-11-21,AAPL,110.120003,111.989998,110.010002,111.730003,29264600
2016-11-22,AAPL,111.949997,112.419998,111.400002,111.800003,25965500
2016-11-23,AAPL,111.360001,111.510002,110.330002,111.230003,27426400
2016-11-25,AAPL,111.129997,111.870003,110.949997,111.790001,11475900
2016-11-28,AAPL,111.43,112.470001,111.389999,111.57,27194000
2016-11-29,AAPL,110.779999,112.029999,110.07,111.459999,28528800
2016-11-30,AAPL,111.599998,112.199997,110.269997,110.519997,36162300
2016-12-01,AAPL,110.370003,110.940002,109.029999,109.489998,37086900
2016-12-02,AAPL,109.169998,110.089996,108.849998,109.900002,26528000
2016-12-05,AAPL,110.0,110.029999,108.25,109.110001,34324500
2016-12-06,AAPL,109.5,110.360001,109.190002,109.949997,26195500
2016-12-07,AAPL,109.260002,111.190002,109.160004,111.029999,29998700
2016-12-08,AAPL,110.860001,112.43,110.599998,112.120003,27068300
2016-12-09,AAPL,112.309998,114.699997,112.309998,113.949997,34402600
2016-12-12,AAPL,113.290001,115.0,112.489998,113.300003,26374400
2016-12-13,AAPL,113.839996,115.919998,113.75,115.190002,43733800
2016-12-14,AAPL,115.040001,116.199997,114.980003,115.190002,34031800
2016-12-15,AAPL,115.379997,116.730003,115.230003,115.82,46524500
2016-12-16,AAPL,116.470001,116.5,115.650002,115.970001,44351100
2016-12-19,AAPL,115.800003,117.379997,115.75,116.639999,27779400
2016-12-20,AAPL,116.739998,117.5,116.68,116.949997,21425000
2016-12-21,AAPL,116.800003,117.400002,116.779999,117.059998,23783200
2016-12-22,AAPL,116.349998,116.510002,115.639999,116.290001,26085900
2016-12-23,AAPL,115.589996,116.519997,115.589996,116.519997,14249500
2016-12-27,AAPL,116.519997,117.800003,116.489998,117.260002,18296900
